STRUCTURE,STRUCTURE_ID,ACTION,LEI,LEGAL_NAME,COUNTRY_INCORPORATION,COUNTRY_HEADQUARTERS,CATEGORY,SUBCATEGORY,LEGAL_FORM,POSTAL_CODE
datastructure,MD:LEI_DATA(1.0),I,097900BJHE0000204475,"M.J. Trade, s. r. o.",SK,SK,GENERAL,,VSZS,821 08
datastructure,MD:LEI_DATA(1.0),I,097900BJHE0000204572,"ZT Investments, s. r. o.",SK,SK,GENERAL,,VSZS,851 01
datastructure,MD:LEI_DATA(1.0),I,097900BJHI0000204667,"U.P. o.c.p., a.s",SK,SK,GENERAL,,2EEG,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJHJ0000204715,"OZ - Ochrana práv malých akcionárov spoločnosti SLOVNAFT, a.s.",SK,SK,GENERAL,,RF3D,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJHL0000204908,Združenie priateľov Základnej školy internátnej pre nevidiacich a slabozrakých v Levoči,SK,SK,GENERAL,,RF3D,054 01
datastructure,MD:LEI_DATA(1.0),I,097900BJHL0000205005,"Tripi, s.r.o.",SK,SK,GENERAL,,VSZS,033 01
datastructure,MD:LEI_DATA(1.0),I,097900BJHQ0000205148,"R GES, s. r. o.",SK,SK,GENERAL,,VSZS,080 01
datastructure,MD:LEI_DATA(1.0),I,097900BJHR0000205293,"Univerzitná nemocnica - Nemocnica svätého Michala, a. s.",SK,SK,GENERAL,,2EEG,811 08
datastructure,MD:LEI_DATA(1.0),I,097900BJHR0000205390,MTB Solutions s.r.o.,SK,SK,GENERAL,,VSZS,038 61
datastructure,MD:LEI_DATA(1.0),I,097900BJHS0000205438,"DB Biotech, a.s.",SK,SK,GENERAL,,2EEG,040 11
datastructure,MD:LEI_DATA(1.0),I,097900BJHW0000205533,Bratislava parking s. r. o.,SK,SK,GENERAL,,VSZS,811 06
datastructure,MD:LEI_DATA(1.0),I,097900BJHW0000205630,OFFERO j.s.a.,SK,SK,GENERAL,,D18J,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJHW0000205727,Pôžičky a exekúcie s.r.o.,SK,SK,GENERAL,,VSZS,811 04
datastructure,MD:LEI_DATA(1.0),I,097900BJHX0000205872,PRODOM spol. s r.o.,SK,SK,GENERAL,,VSZS,900 28
datastructure,MD:LEI_DATA(1.0),I,097900BJHX0000205969,"Approval, s.r.o.",SK,SK,GENERAL,,VSZS,831 02
datastructure,MD:LEI_DATA(1.0),I,097900BJI10000208740,MIDECON s. r. o.,SK,SK,GENERAL,,VSZS,851 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIB0000206318,Obec Prituľany,SK,SK,RESIDENT_GOVERNMENT_ENTITY,LOCAL_GOVERNMENT,L9WT,094 08
datastructure,MD:LEI_DATA(1.0),I,097900BJIB0000206415,EREVITA s. r. o.,SK,SK,GENERAL,,VSZS,90101
datastructure,MD:LEI_DATA(1.0),I,097900BJIC0000206560,Investment II a.s. investičný fond s premenlivým základným imaním,SK,SK,FUND,,2EEG,040 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIF0000206607,"SL - TRADE, s.r.o.",SK,SK,GENERAL,,VSZS,031 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIG0000206752,News and Media Holding a.s.,SK,SK,GENERAL,,2EEG,851 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIG0000206849,"IURIS GROUP, a.s.",SK,SK,GENERAL,,2EEG,811 03
datastructure,MD:LEI_DATA(1.0),I,097900BJIG0000206946,BOMAR GROUP s.r.o.,SK,SK,GENERAL,,VSZS,949 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIH0000207091,Quintela Gastro s.r.o.,SK,SK,GENERAL,,VSZS,821 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIH0000207188,CleverSo s. r. o.,SK,SK,GENERAL,,VSZS,90045
datastructure,MD:LEI_DATA(1.0),I,097900BJII0000207236,ABRUZZO a. s.,SK,SK,GENERAL,,2EEG,84104
datastructure,MD:LEI_DATA(1.0),I,097900BJII0000207333,Elektrovod a.s.,SK,SK,GENERAL,,2EEG,821 09
datastructure,MD:LEI_DATA(1.0),I,097900BJIJ0000207478,"AG INVEST, j. s. a.",SK,SK,GENERAL,,D18J,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJIJ0000207575,WTC-MACRO Enviro a.s.,SK,SK,GENERAL,,2EEG,851 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIM0000207622,"Poštová 1, a.s.",SK,SK,GENERAL,,2EEG,010 08
datastructure,MD:LEI_DATA(1.0),I,097900BJIM0000207816,"J&T ENERGY FINANCING EUR IX, a.s.",SK,SK,GENERAL,,2EEG,841 04
datastructure,MD:LEI_DATA(1.0),I,097900BJIO0000207912,Poľnohospodárske družstvo vlastníkov,SK,SK,GENERAL,,I7AS,943 53
datastructure,MD:LEI_DATA(1.0),I,097900BJIO0000208009,RTP 01 s. r. o.,SK,SK,GENERAL,,VSZS,831 03
datastructure,MD:LEI_DATA(1.0),I,097900BJIO0000208106,RTP 02 s.r.o.,SK,SK,GENERAL,,VSZS,831 03
datastructure,MD:LEI_DATA(1.0),I,097900BJIS0000208298,ADVENTURA s.r.o.,SK,SK,GENERAL,,VSZS,917 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIT0000208346,"ProViva, s. r. o.",SK,SK,GENERAL,,VSZS,017 01
datastructure,MD:LEI_DATA(1.0),I,097900BJIT0000208443,"Margius, s.r.o.",SK,SK,GENERAL,,VSZS,831 04
datastructure,MD:LEI_DATA(1.0),I,097900BJIW0000208587,bmSource s.r.o.,SK,SK,GENERAL,,VSZS,040 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJ40000212565,"BELANO, s.r.o.",SK,SK,GENERAL,,VSZS,052 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJC0000208838,"Across Properties, a.s.",SK,SK,GENERAL,,2EEG,811 03
datastructure,MD:LEI_DATA(1.0),I,097900BJJC0000208935,Q-CORP s.r.o.,SK,SK,GENERAL,,VSZS,915 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJC0000209032,"CV2, s.r.o.",SK,SK,GENERAL,,VSZS,917 02
datastructure,MD:LEI_DATA(1.0),I,097900BJJC0000209129,"ARTICON, s.r.o.",SK,SK,GENERAL,,VSZS,811 05
datastructure,MD:LEI_DATA(1.0),I,097900BJJE0000209225,Greenside s. r. o.,SK,SK,GENERAL,,VSZS,841 04
datastructure,MD:LEI_DATA(1.0),I,097900BJJE0000209322,NETQUI j.s.a.,SK,SK,GENERAL,,D18J,066 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJE0000209419,"ANDACO, s.r.o.",SK,SK,GENERAL,,VSZS,920 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJE0000209516,"ANDACO SK, a.s.",SK,SK,GENERAL,,2EEG,920 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJE0000209613,"DANY SLOVAKIA, a. s.",SK,SK,GENERAL,,2EEG,920 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJF0000209952,"STAV-TRADE, spol. s r.o.",SK,SK,GENERAL,,VSZS,821 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJJ0000210047,"STONEBRIDGE CAPITAL INVESTMENT FUND, investičný fond s premenlivým základným imaním, podfond Fibonacci Fund",SK,SK,FUND,,7EG2,811 02
datastructure,MD:LEI_DATA(1.0),I,097900BJJJ0000210144,"STONEBRIDGE CAPITAL INVESTMENT FUND, investičný fond s premenlivým základným imaním, podfond Da Vinci Fund",SK,SK,FUND,,7EG2,811 02
datastructure,MD:LEI_DATA(1.0),I,097900BJJK0000210289,"IN GROUP, a.s.",SK,SK,GENERAL,,2EEG,927 03
datastructure,MD:LEI_DATA(1.0),I,097900BJJK0000210386,"Advokátska kancelária JUDr. Andrej Jaroš, spol. s r.o.",SK,SK,GENERAL,,VSZS,911 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJL0000210434,"NEDES, s.r.o.",SK,SK,GENERAL,,VSZS,919 21
datastructure,MD:LEI_DATA(1.0),I,097900BJJM0000210579,"GLAS 2000, spol. s r.o.",SK,SK,GENERAL,,VSZS,911 00
datastructure,MD:LEI_DATA(1.0),I,097900BJJM0000210676,"ISC Sidon, s.r.o.",SK,SK,GENERAL,,VSZS,811 02
datastructure,MD:LEI_DATA(1.0),I,097900BJJM0000210773,MAPO s.r.o.,SK,SK,GENERAL,,VSZS,958 03
datastructure,MD:LEI_DATA(1.0),I,097900BJJM0000210870,PILLÁR j. s. a.,SK,SK,GENERAL,,D18J,040 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJM0000210967,A.B.F. Invest s.r.o.,SK,SK,GENERAL,,VSZS,811 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJN0000211015,"River bunker and Supply, s.r.o.",SK,SK,GENERAL,,VSZS,946 16
datastructure,MD:LEI_DATA(1.0),I,097900BJJO0000211160,"ELETTROMIL SLOVAKIA, spol. s r.o.",SK,SK,GENERAL,,VSZS,957 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJQ0000211256,"AMBROPEK, spol. s r.o.",SK,SK,GENERAL,,VSZS,929 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJR0000211304,BAMASTAV s.r.o.,SK,SK,GENERAL,,VSZS,831 02
datastructure,MD:LEI_DATA(1.0),I,097900BJJR0000211498,E8GHT s.r.o.,SK,SK,GENERAL,,VSZS,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJJR0000211595,"Shop, s.r.o.",SK,SK,GENERAL,,VSZS,831 06
datastructure,MD:LEI_DATA(1.0),I,097900BJJS0000211643,"CassImmo, a.s.",SK,SK,GENERAL,,2EEG,040 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJU0000211739,Idee.sk s. r. o.,SK,SK,GENERAL,,VSZS,971 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJX0000211883,TIPCSÁK s.r.o.,SK,SK,GENERAL,,VSZS,076 43
datastructure,MD:LEI_DATA(1.0),I,097900BJJY0000211931,"OK AMBULANCIA, a. s.",SK,SK,GENERAL,,2EEG,022 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJY0000212028,BLUE BOSON a.s.,SK,SK,GENERAL,,2EEG,811 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJZ0000212173,"KLF-ENERGETIKA, a.s.",SK,SK,GENERAL,,2EEG,024 11
datastructure,MD:LEI_DATA(1.0),I,097900BJJZ0000212270,Leier Baustoffe SK s.r.o.,SK,SK,GENERAL,,VSZS,831 04
datastructure,MD:LEI_DATA(1.0),I,097900BJJZ0000212367,InoBat Auto j.s.a.,SK,SK,GENERAL,,D18J,974 01
datastructure,MD:LEI_DATA(1.0),I,097900BJJZ0000212464,"Slovenská banská, spol. s r.o.",SK,SK,GENERAL,,VSZS,966 61
datastructure,MD:LEI_DATA(1.0),I,097900BJK30000215519,monea coin technology s.r.o.,SK,SK,GENERAL,,VSZS,967 01
datastructure,MD:LEI_DATA(1.0),I,097900BJK30000215616,"OCTAGO CORPORATION, j.s.a.",SK,SK,GENERAL,,D18J,921 01
datastructure,MD:LEI_DATA(1.0),I,097900BJK50000215809,"Software602 Slovensko, s.r.o.",SK,SK,GENERAL,,VSZS,851 01
datastructure,MD:LEI_DATA(1.0),I,097900BJK50000215906,"Salve Group, a. s.",SK,SK,GENERAL,,2EEG,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJK60000216051,"NET LINE, spol. s. r. o.",SK,SK,GENERAL,,VSZS,821 06
datastructure,MD:LEI_DATA(1.0),I,097900BJK60000216148,"SWISSCOLOR, s.r.o.",SK,SK,GENERAL,,VSZS,913 11
datastructure,MD:LEI_DATA(1.0),I,097900BJK60000216245,Ringsford s.r.o.,SK,SK,GENERAL,,VSZS,831 04
datastructure,MD:LEI_DATA(1.0),I,097900BJKB0000212620,Quantum Financial s.r.o.,SK,SK,GENERAL,,VSZS,974 01
datastructure,MD:LEI_DATA(1.0),I,097900BJKB0000212717,"Erste Asset Management GmbH, ERSTE Realitná Renta, o.p.f.",SK,SK,FUND,,7EG2,83265
datastructure,MD:LEI_DATA(1.0),I,097900BJKC0000212862,helskefichte a. s.,SK,SK,GENERAL,,2EEG,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJKD0000213007,conArch s.r.o.,SK,SK,GENERAL,,VSZS,027 32
datastructure,MD:LEI_DATA(1.0),I,097900BJKE0000213152,REAL NOVA j. s. a.,SK,SK,GENERAL,,D18J,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJKE0000213249,"BCF ENERGY, s. r. o.",SK,SK,GENERAL,,VSZS,974 05
datastructure,MD:LEI_DATA(1.0),I,097900BJKG0000213345,KASA DEIAS s.r.o.,SK,SK,GENERAL,,VSZS,040 11
datastructure,MD:LEI_DATA(1.0),I,097900BJKH0000213490,"Retail Property Finance II, s.r.o.",SK,SK,GENERAL,,VSZS,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJKH0000213587,"Retail Property Finance III, s.r.o.",SK,SK,GENERAL,,VSZS,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJKH0000213684,"AIS, s.r.o.",SK,SK,GENERAL,,VSZS,949 01
datastructure,MD:LEI_DATA(1.0),I,097900BJKH0000213781,MUDr. Mária Alaksová s.r.o.,SK,SK,GENERAL,,VSZS,945 01
datastructure,MD:LEI_DATA(1.0),I,097900BJKI0000213829,Ryvenia s.r.o.,SK,SK,GENERAL,,VSZS,991 24
datastructure,MD:LEI_DATA(1.0),I,097900BJKJ0000213974,"MONAQ Leasing, a. s.",SK,SK,GENERAL,,2EEG,81531
datastructure,MD:LEI_DATA(1.0),I,097900BJKL0000214070,Robert Györi - Robcentra,SK,SK,GENERAL,,N5MX,040 22
datastructure,MD:LEI_DATA(1.0),I,097900BJKO0000214117,"HABERL Financing, s. r. o.",SK,SK,GENERAL,,VSZS,821 02
datastructure,MD:LEI_DATA(1.0),I,097900BJKR0000214261,"BUKOCEL, a.s.",SK,SK,GENERAL,,2EEG,093 02
datastructure,MD:LEI_DATA(1.0),I,097900BJKS0000214309,MINI-comp s.r.o.,SK,SK,GENERAL,,VSZS,949 11
datastructure,MD:LEI_DATA(1.0),I,097900BJKS0000214406,yew j. s. a.,SK,SK,GENERAL,,D18J,974 01
datastructure,MD:LEI_DATA(1.0),I,097900BJKV0000214647,NNG Funding s.r.o.,SK,SK,GENERAL,,VSZS,851 01
datastructure,MD:LEI_DATA(1.0),I,097900BJKV0000214744,"Axelero Capital Advisors, j. s. a., skrátene: AxCap j. s. a.",SK,SK,GENERAL,,D18J,811 06
datastructure,MD:LEI_DATA(1.0),I,097900BJKW0000214889,"GOLDSIDE Real Estate Fund, o.p.f., RIB SLOVAKIA, správ. spol., a.s.",SK,SK,FUND,,7EG2,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJKW0000214986,"FYTOPHARMA, a.s.",SK,SK,GENERAL,,2EEG,901 27
datastructure,MD:LEI_DATA(1.0),I,097900BJKW0000215083,LOYAL SERVICE s. r. o.,SK,SK,GENERAL,,VSZS,940 02
datastructure,MD:LEI_DATA(1.0),I,097900BJKX0000215131,REDLEE j.s.a.,SK,SK,GENERAL,,D18J,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJKZ0000215227,POŠTOVÁ ZÁLOŽŇA a.s.,SK,SK,GENERAL,,2EEG,040 11
datastructure,MD:LEI_DATA(1.0),I,097900BJKZ0000215324,B.R.E.T. Europe s.r.o.,SK,SK,GENERAL,,VSZS,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJKZ0000215421,"Rímskokatolícka cirkev, Farnosť Bratislava - Dlhé Diely",SK,SK,GENERAL,,GY5R,841 05
datastructure,MD:LEI_DATA(1.0),I,097900BJL00000218668,Majestic Financial a.s.,SK,SK,GENERAL,,2EEG,974 01
datastructure,MD:LEI_DATA(1.0),I,097900BJL00000218765,HardWood Investments j. s. a.,SK,SK,GENERAL,,D18J,831 01
datastructure,MD:LEI_DATA(1.0),I,097900BJL00000218862,"PROSOFT Košice, a.s.",SK,SK,GENERAL,,2EEG,040 01
datastructure,MD:LEI_DATA(1.0),I,097900BJL00000218959,"See & Go, s.r.o.",SK,SK,GENERAL,,VSZS,831 01
datastructure,MD:LEI_DATA(1.0),I,097900BJL00000219056,Market Advisory s. r. o.,SK,SK,GENERAL,,VSZS,821 01
datastructure,MD:LEI_DATA(1.0),I,097900BJL30000219297,GERRY j.s.a.,SK,SK,GENERAL,,D18J,811 02
datastructure,MD:LEI_DATA(1.0),I,097900BJL40000219442,PNZ Invest s. r. o.,SK,SK,GENERAL,,VSZS,031 04
datastructure,MD:LEI_DATA(1.0),I,097900BJLF0000216448,SunPromo s. r. o.,SK,SK,GENERAL,,VSZS,811 01
datastructure,MD:LEI_DATA(1.0),I,097900BJLF0000216545,"STADREKO, s.r.o.",SK,SK,GENERAL,,VSZS,027 43
datastructure,MD:LEI_DATA(1.0),I,097900BJLH0000216641,PPS Group a.s.,SK,SK,GENERAL,,2EEG,962 12
datastructure,MD:LEI_DATA(1.0),I,097900BJLH0000216738,GlobalMed a. s.,SK,SK,GENERAL,,2EEG,821 04
datastructure,MD:LEI_DATA(1.0),I,097900BJLH0000216835,"Moder Wealth Management, s.r.o.",SK,SK,GENERAL,,VSZS,821 05
datastructure,MD:LEI_DATA(1.0),I,097900BJLI0000216980,H&B COMPANY SK s.r.o.,SK,SK,GENERAL,,VSZS,911 01
datastructure,MD:LEI_DATA(1.0),I,097900BJLI0000217077,Avanea Investment Holding a.s.,SK,SK,GENERAL,,2EEG,974 01
datastructure,MD:LEI_DATA(1.0),I,097900BJLM0000217172,"Plachtince Power, s. r. o.",SK,SK,GENERAL,,VSZS,018 54
datastructure,MD:LEI_DATA(1.0),I,097900BJLP0000217219,"Immocap Invest II, s. r. o.",SK,SK,GENERAL,,VSZS,821 09
datastructure,MD:LEI_DATA(1.0),I,097900BJLT0000217314,"MALEK, s. r. o.",SK,SK,GENERAL,,VSZS,811 03
datastructure,MD:LEI_DATA(1.0),I,097900BJLT0000217411,"BLIK SK, a.s.",SK,SK,GENERAL,,2EEG,831 02
datastructure,MD:LEI_DATA(1.0),I,097900BJLT0000217508,"Synergy Solutions, s. r. o.",SK,SK,GENERAL,,VSZS,018 54
datastructure,MD:LEI_DATA(1.0),I,097900BJLU0000217847,GymBeam Team j.s.a.,SK,SK,GENERAL,,D18J,040 01
datastructure,MD:LEI_DATA(1.0),I,097900BJLU0000217944,"CASSOFIN, a.s.",SK,SK,GENERAL,,2EEG,043 14
datastructure,MD:LEI_DATA(1.0),I,097900BJLV0000218186,"Aspera Trade, s. r. o.",SK,SK,GENERAL,,VSZS,90027
datastructure,MD:LEI_DATA(1.0),I,097900BJLV0000218283,EXSTAVMAT s.r.o.,SK,SK,GENERAL,,VSZS,821 08
datastructure,MD:LEI_DATA(1.0),I,097900BJLV0000218380,DONE s.r.o.,SK,SK,GENERAL,,VSZS,821 08
datastructure,MD:LEI_DATA(1.0),I,097900BJLW0000218428,"SVOMA, s.r.o.",SK,SK,GENERAL,,VSZS,984 01
datastructure,MD:LEI_DATA(1.0),I,097900BJLW0000218525,IPM GF I j.s.a.,SK,SK,GENERAL,,D18J,811 02
datastructure,MD:LEI_DATA(1.0),I,097900BJM60000223025,IPM GF VII j.s.a.,SK,SK,GENERAL,,D18J,974 01
datastructure,MD:LEI_DATA(1.0),I,097900BJMC0000219552,adv j.s.a.,SK,SK,GENERAL,,D18J,064 01
datastructure,MD:LEI_DATA(1.0),I,097900BJMC0000219649,"MGO GROUP, s. r. o.",SK,SK,GENERAL,,VSZS,821 08
datastructure,MD:LEI_DATA(1.0),I,097900BJMD0000219794,"MGO Real Estate I, s.r.o.",SK,SK,GENERAL,,VSZS,821 08
datastructure,MD:LEI_DATA(1.0),I,097900BJME0000219842,BauHausEurope s. r. o.,SK,SK,GENERAL,,VSZS,811 03
datastructure,MD:LEI_DATA(1.0),I,097900BJME0000219939,WH Holding j. s. a.,SK,SK,GENERAL,,D18J,811 08
datastructure,MD:LEI_DATA(1.0),I,097900BJMG0000220035,PAMPAJA s.r.o.,SK,SK,GENERAL,,VSZS,058 01
datastructure,MD:LEI_DATA(1.0),I,097900BJMG0000220132,"Chess Arcade, j. s. a.",SK,SK,GENERAL,,D18J,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJMI0000220228,"HYDROFIN, a.s. v likvidácii",SK,SK,GENERAL,,2EEG,040 01
datastructure,MD:LEI_DATA(1.0),I,097900BJMJ0000220373,"U.B.L.C., s.r.o.",SK,SK,GENERAL,,VSZS,811 09
datastructure,MD:LEI_DATA(1.0),I,097900BJMJ0000220567,"REASST, s.r.o.",SK,SK,GENERAL,,VSZS,821 08
datastructure,MD:LEI_DATA(1.0),I,097900BJMK0000220615,Poľnohospodárske družstvo Malženice,SK,SK,GENERAL,,I7AS,919 29
datastructure,MD:LEI_DATA(1.0),I,097900BJMK0000220906,"TOP Development, a.s.",SK,SK,GENERAL,,2EEG,917 01
datastructure,MD:LEI_DATA(1.0),I,097900BJML0000221051,"J&T ENERGY FINANCING EUR X, a. s.",SK,SK,GENERAL,,2EEG,841 04
datastructure,MD:LEI_DATA(1.0),I,097900BJML0000221148,Apollo Group a.s.,SK,SK,GENERAL,,2EEG,821 09
datastructure,MD:LEI_DATA(1.0),I,097900BJML0000221245,"Assist IT, s. r. o.",SK,SK,GENERAL,,VSZS,821 01
datastructure,MD:LEI_DATA(1.0),I,097900BJML0000221342,CHITBAR Company j.s.a. v likvidácii,SK,SK,GENERAL,,D18J,071 01
datastructure,MD:LEI_DATA(1.0),I,097900BJMM0000221487,TERSIM s.r.o.,SK,SK,GENERAL,,VSZS,821 09
datastructure,MD:LEI_DATA(1.0),I,097900BJMM0000221584,AKRO SK s.r.o.,SK,SK,GENERAL,,VSZS,909 01
datastructure,MD:LEI_DATA(1.0),I,097900BJMQ0000221776,"MINERFIN, a.s.",SK,SK,GENERAL,,2EEG,811 02
datastructure,MD:LEI_DATA(1.0),I,097900BJMQ0000221873,"COREX, s.r.o.",SK,SK,GENERAL,,VSZS,952 01
datastructure,MD:LEI_DATA(1.0),I,097900BJMQ0000221970,Nadácia pre deti Slovenska,SK,SK,GENERAL,,U7QK,811 08
datastructure,MD:LEI_DATA(1.0),I,097900BJMQ0000222067,"WINNER GROUP, a. s.",SK,SK,GENERAL,,2EEG,831 52
datastructure,MD:LEI_DATA(1.0),I,097900BJMR0000222115,"ČOVDESIGN, s.r.o.",SK,SK,GENERAL,,VSZS,821 05
datastructure,MD:LEI_DATA(1.0),I,097900BJMR0000222212,Odborový zväz pracovníkov poľnohospodárstva na Slovensku,SK,SK,GENERAL,,RF3D,949 01
datastructure,MD:LEI_DATA(1.0),I,097900BJMS0000222551,"INVESTORSKÁ OBCHODNÁ, akciová spoločnosť",SK,SK,GENERAL,,2EEG,841 04
datastructure,MD:LEI_DATA(1.0),I,097900BJMS0000222648,"ADATE Group, a.s.",CZ,CZ,GENERAL,,6CQN,644 00
datastructure,MD:LEI_DATA(1.0),I,097900BJMT0000222793,"Digital Investments Group, s. r. o.",SK,SK,GENERAL,,VSZS,851 10
datastructure,MD:LEI_DATA(1.0),I,097900BJMX0000222888,"Urbár Gerlachov, pozem. spol.",SK,SK,GENERAL,,ZG2I,059 42
datastructure,MD:LEI_DATA(1.0),I,097900BJMX0000222985,EMED s.r.o.,SK,SK,GENERAL,,VSZS,040 01
datastructure,MD:LEI_DATA(1.0),I,097900CAB10000225646,"AS TRENČÍN, a.s.",SK,SK,GENERAL,,2EEG,911 01
datastructure,MD:LEI_DATA(1.0),I,097900CAB10000225743,BOPAL property a. s.,SK,SK,GENERAL,,2EEG,821 01
datastructure,MD:LEI_DATA(1.0),I,097900CAB30000225839,ADVANCE IM j. s. a.,SK,SK,GENERAL,,D18J,811 03
datastructure,MD:LEI_DATA(1.0),I,097900CAB30000225936,IMPERIAL Gold a. s.,SK,SK,GENERAL,,2EEG,811 03
datastructure,MD:LEI_DATA(1.0),I,097900CAB40000226178,Prosight Partners s.r.o.,SK,SK,GENERAL,,VSZS,040 16
datastructure,MD:LEI_DATA(1.0),I,097900CAB60000226274,"Ski - TMG Remata, Stredisko telesne postihnutých športovcov, s.r.o.",SK,SK,GENERAL,,VSZS,971 01
datastructure,MD:LEI_DATA(1.0),I,097900CAB60000226371,IPM GF VIII j.s.a.,SK,SK,GENERAL,,D18J,974 01
datastructure,MD:LEI_DATA(1.0),I,097900CAB60000226468,HB REAVIS Finance SK VII s. r. o.,SK,SK,GENERAL,,VSZS,821 09
datastructure,MD:LEI_DATA(1.0),I,097900CAB60000226565,MUDr. Milan Minarik - STK,SK,SK,SOLE_PROPRIETOR,,C4PZ,036 01
datastructure,MD:LEI_DATA(1.0),I,097900CAB60000226662,"i - COMMERCE, s.r.o. v likvidácii",SK,SK,GENERAL,,VSZS,841 03
datastructure,MD:LEI_DATA(1.0),I,097900CABH0000223182,"AVENIX GROUP, a.s.",SK,SK,GENERAL,,2EEG,821 08
datastructure,MD:LEI_DATA(1.0),I,097900CABI0000223230,"GA Holding, j. s. a.",SK,SK,GENERAL,,D18J,811 03
datastructure,MD:LEI_DATA(1.0),I,097900CABI0000223327,EdTech Labs Europe j. s. a.,SK,SK,GENERAL,,D18J,811 02
datastructure,MD:LEI_DATA(1.0),I,097900CABI0000223424,Slovenská provincia rádu menších bratov kapucínov,SK,SK,GENERAL,,GY5R,81103
datastructure,MD:LEI_DATA(1.0),I,097900CABJ0000223569,RED RABBIT INVEST s. r. o.,SK,SK,GENERAL,,VSZS,811 02
datastructure,MD:LEI_DATA(1.0),I,097900CABJ0000223666,"int. e. s., spol. s r.o.",SK,SK,GENERAL,,VSZS,841 03
datastructure,MD:LEI_DATA(1.0),I,097900CABJ0000223763,Effectivity s.r.o.,SK,SK,GENERAL,,VSZS,851 01
datastructure,MD:LEI_DATA(1.0),I,097900CABM0000223810,WAKIVAKY j.s.a.,SK,SK,GENERAL,,D18J,902 01
datastructure,MD:LEI_DATA(1.0),I,097900CABM0000223907,Smart Building Solutions j. s. a.,SK,SK,GENERAL,,D18J,902 01
datastructure,MD:LEI_DATA(1.0),I,097900CABN0000224149,"ITECO, spol. s r.o.",SK,SK,GENERAL,,VSZS,010 01
datastructure,MD:LEI_DATA(1.0),I,097900CABN0000224246,"CBA SK, a.s.",SK,SK,GENERAL,,2EEG,017 01
datastructure,MD:LEI_DATA(1.0),I,097900CABN0000224343,Pilotstore s.r.o.,SK,SK,GENERAL,,VSZS,926 01
datastructure,MD:LEI_DATA(1.0),I,097900CABO0000224488,"power point, s. r. o.",SK,SK,GENERAL,,VSZS,911 01
datastructure,MD:LEI_DATA(1.0),I,097900CABO0000224585,HADAC & HD s. r. o.,SK,SK,GENERAL,,VSZS,094 31
datastructure,MD:LEI_DATA(1.0),I,097900CABO0000224682,"HRONSKÝ, s. r. o.",SK,SK,GENERAL,,VSZS,971 01
datastructure,MD:LEI_DATA(1.0),I,097900CABP0000224730,"TVAROVANIE PCHZ, spol. s r.o.",SK,SK,GENERAL,,VSZS,010 01
datastructure,MD:LEI_DATA(1.0),I,097900CABU0000224873,"Nemocnica budúcnosti Martin, a.s.",SK,SK,GENERAL,,2EEG,837 52
datastructure,MD:LEI_DATA(1.0),I,097900CABU0000224970,renea s. r. o.,SK,SK,GENERAL,,VSZS,841 05
datastructure,MD:LEI_DATA(1.0),I,097900CABU0000225067,Rodový statok Kuzma s.r.o.,SK,SK,GENERAL,,VSZS,049 24
datastructure,MD:LEI_DATA(1.0),I,097900CABU0000225164,K+K Kreativ s.r.o.,SK,SK,GENERAL,,VSZS,027 53
